,User-ID,BookID,Book-Rating
139308,22074,stonesfromtheriver,8
139310,22074,thechamber,9
139311,22074,thejansondirective,7
139312,22074,withoutremorse,9
139313,22074,norm,7
139316,22074,shattered,8
139320,28139,redstormrising,3
139321,28139,possessingthesecretofjoy,5
139323,28139,ozone,3
139324,28139,samaritan,3
139326,49168,thebearandthedragon,8
139327,54547,unspeakable,5
139329,54547,mistakenidentity,4
139330,65228,airframe,8
139331,65228,lastmanstanding,7
139334,65228,edgeofdanger,6
139335,65228,ceremony,6
139336,65228,specialopsbrotherhoodofwar,6
139337,65228,thephantomofmanhattan,5
139339,65228,parallellies,6
139344,88012,space,8
139346,89945,thepelicanbrief,8
139347,89945,whispers,8
139348,89945,likewaterforchocolateanovelinmonthlyinstallmentswithrecipesromancesandhomeremedies,7
139349,89945,likewaterforchocolateanovelinmonthlyinstallmentswithrecipesromancesandhomeremedies,7
139359,105335,theperfecthusband,6
139361,105335,thereader,7
139362,106845,thefamily,6
139363,106845,marycalledmagdalene,8
139364,106845,themusicofthespheres,4
139365,106845,badnews,8
139368,109971,reliquary,7
139377,110493,theperfecthusband,8
139378,110493,cityofbones,7
139380,136136,seehowtheyrun,5
139381,148962,nogreaterlove,7
139382,148962,smallvices,9
139383,148962,irresistibleforces,7
139386,156462,lostandfound,9
139387,156462,lostandfound,9
139390,199359,thepoisonwoodbibleanovel,8
139398,204474,aroundheeledwomanmylatelifeadventuresinsexandromance,7
139400,204474,smokescreen,5
139401,204474,smokescreen,5
139409,204474,missmannersguidetoexcruciatinglycorrectbehavior,7
139410,204474,reflex,5
139414,204474,conranslivinginsmallspaces,6
139417,208877,oisforoutlaw,5
139421,227814,loneeagle,5
139429,250725,taken,8
139431,266678,thesunbird,6
139433,266678,coldcase,7
139434,266678,verticalburn,7
139435,266678,paymentinkind,6
139436,266678,anythingforbilly,8
139437,266678,darkstarsafarioverlandfromcairotocapetown,7
139444,275305,fatherandson,7
139445,275305,youvegottoreadthiscontemporaryamericanwritersintroducestoriesthatheldtheminawe,10
139446,275305,thebutcherboy,7
139447,275305,loonlake,6
139449,275305,keithrichardsthebiography,7
139450,275305,wetwork,5
139456,93985,retreathell,8
139457,93985,darkhorse,5
139458,93985,wishyouwell,4
139459,93985,samaritan,6
139460,93985,bergdorfblondesanovel,3
139463,153950,thepassionofartemisia,8
139464,153950,scarletfeather,7
139465,153950,deathofastranger,5
139466,153950,unlessanovel,9
139467,153950,revolutionfromwithinabookofselfesteem,5
139468,153950,bestfriends,8
139469,153950,marymary,4
139470,153950,beanoutrageousolderwoman,9
139471,153950,thejumpoffcreek,9
139472,160746,thewedding,7
139473,177683,dirtywork,9
139474,177683,iflookscouldkill,9
139475,177683,mygalsunday,6
139476,177683,killingorders,7
139477,177683,fatolliesbookanovelofthe87thprecinct,9
139482,189235,thewailingwind,8
139483,229681,1sttodieanovel,5
139484,229681,marymary,5
139488,229681,turbulence,8
139489,243448,thehearing,8
139490,243448,theoath,10
139491,252806,bridgetjonestheedgeofreason,6
139492,252806,rainbowsend,8
139494,252806,duplicatekeys,5
139495,252806,stuffedadventuresofarestaurantfamily,6
139496,252806,thesoccerwar,7
139498,38123,thewitness,9
139499,69933,themidnightclub,9
139500,69933,frompottersfield,9
139501,69933,blacknotice,8
139504,69933,commitments,8
139505,69933,finaltarget,9
139507,69933,misery,9
139509,69933,seehowtheyrun,10
139510,69933,thedeadzone,8
139511,69933,nowornever,7
139513,69933,potomacfeveranovel,7
139514,254543,cominghome,10
139518,159724,alwaysoutnumberedalwaysoutgunned,9
139520,220660,alwaysoutnumberedalwaysoutgunned,10
139522,91899,perchancetodream,5
139525,179288,thecay,8
139528,179288,intheheartoftheseathetragedyofthewhaleshipessex,5
139529,179288,intheheartoftheseathetragedyofthewhaleshipessex,5
139530,179288,havingoursaythedelanysistersfirst100years,8
139531,179288,wandahickeysnightofgoldenmemoriesandotherdisasters,5
139532,179288,occamsrazor,5
139533,179288,americanfolkloreandlegend,10
139534,179288,oldtimenewenglandcookbook,8
139535,179288,bettycrockersbisquickcookbook,10
139536,179288,thegreatamericanbakesale,10
139537,179288,acelticmiscellany,5
139538,90037,chance,8
139540,90037,thedeceiver,8
139541,90037,drinkwiththedevil,8
139543,88062,specialopsbrotherhoodofwar,3
139544,88062,makingwaves,5
139545,98230,specialopsbrotherhoodofwar,8
139546,98230,thebearandthedragon,10
139549,80776,theswitch,6
139550,80776,lovestorm,5
139552,91119,cimarronrose,5
139553,91119,thedeadzone,5
139554,91119,soyouthinkyouregoodattrivia,5
139555,91119,thecleanup,5
139556,91119,thebluemustang,6
139562,127190,1sttodieanovel,8
139563,127190,easyprey,8
139564,127190,oddthomas,10
139565,127190,theservantsoftwilight,10
139566,127190,retribution,8
139567,127190,hauntingrachel,10
139569,178522,mortalprey,6
139570,178522,daddyslittlegirl,9
139571,178522,thesandsoftime,7
139573,178522,pointoforigin,8
139574,178522,pointoforigin,8
139575,178522,whitecargo,9
139576,178522,frompottersfield,7
139577,178522,blacknotice,8
139579,178522,violetsareblue,5
139580,178522,theskyisfalling,5
139581,178522,catandmouse,9
139582,178522,catandmouse,9
139583,178522,newyorkdead,9
139584,178522,thestreetlawyer,5
139585,178522,rosesarered,9
139586,178522,tellmeyourdreams,7
139587,178522,mcdonaldsbehindthearches,9
139588,178522,1sttodieanovel,8
139589,178522,hannibal,9
139590,178522,whenthewindblows,8
139591,178522,cradleandall,8
139592,178522,miraclecure,5
139593,178522,hornetsnest,8
139594,178522,palindrome,9
139595,178522,easyprey,5
139596,178522,heartbreaker,5
139597,178522,thegreatestgeneration,10
139598,178522,hideandseek,8
139599,178522,rememberme,8
139600,178522,morningnoonandnight,8
139601,178522,bloodline,9
139602,178522,thethirdvictim,8
139603,178522,missingpieces,6
139604,178522,theswitch,5
139605,178522,windmillsofthegods,6
139606,178522,thebestlaidplans,8
139607,178522,dontpeeonmylegandtellmeitsrainingamericastoughestfamilycourtjudgespeaksout,9
139608,178522,chiefs,10
139609,178522,illbeseeingyou,8
139610,178522,mindprey,5
139612,178522,grassroots,8
139615,178522,whilemyprettyonesleeps,5
139617,178522,newyorkdead,5
139619,178522,thenightcrew,8
139620,178522,causeofdeath,8
139621,178522,latimes,7
139622,178522,playingthroughstraighttalkonhardworkbigdreamsandadventureswithtiger,9
139623,178522,thehometeamofmothersdaughtersandamericanchampions,5
139625,4197,runningblind,6
139626,4197,gettingwhatyouwantthe7principlesofrationalliving,7
139627,4197,deathdujour,9
139629,58473,thebestamericanshortstories2001,8
139633,176214,onawickeddawncynsternovels,5
139635,176214,thepenwythcurse,5
139637,176214,1sttodieanovel,7
139638,176214,youagainshowcaseharlequinsuperromanceno698,9
139639,176214,contact,8
139641,176214,carolinamoon,8
139643,176214,upcountry,8
139644,176214,flightlessons,9
139645,176214,whatyouwishfor,5
139647,206877,1sttodieanovel,7
139648,206877,thehearing,9
139650,18719,warriorclass,5
139653,53332,morewealthwithoutrisk,6
139654,74413,icapturethecastle,8
139655,209371,thecolour,10
139658,211303,thecatcherintherye,3
139659,211303,angelasashes,10
139660,211303,aconfederacyofdunces,10
139668,211303,benhur,8
139670,51736,troubleinparadisejessestonenovelshardcover,7
139671,75534,harvest,10
139673,75534,allineedtoknowinlifeilearnedfromromancenovels,8
139674,38457,mortalprey,7
139675,38457,guiltypleasures,7
139676,60805,mortalprey,7
139677,60805,easyprey,7
139678,67255,mortalprey,6
139682,95538,thelostbird,5
139683,128103,mortalprey,9
139692,166422,mortalprey,9
139693,177799,mortalprey,5
139699,184547,naturalborntroublesilhouettespecialeditionno1156,8
139701,217969,mortalprey,6
139702,219728,mortalprey,9
139705,224217,daringtodream,7
139706,252475,mortalprey,3
139708,257419,1sttodieanovel,9
139709,267180,mortalprey,10
139710,267180,thepelicanbrief,6
139712,267180,visionsofsugarplums,9
139717,267180,thedrifter,8
139720,29408,thewateriswide,7
139721,29408,thegreatsantini,5
139722,62926,thesmokejumper,8
139734,173951,thereader,8
139740,173951,samaritan,6
139742,6115,thekalaharitypingschoolformenmorefromtheno1ladiesdetectiveagency,9
139744,6115,thefinalfaberge,7
139748,12112,dontpeeonmylegandtellmeitsrainingamericastoughestfamilycourtjudgespeaksout,8
139751,36749,girlwithapearlearring,9
139753,36749,thesecrethour,8
139758,36749,irishgirlsabouttownananthologyofshortstories,3
139761,36749,myfavoritemistake,6
139766,44566,retreathell,8
139767,44566,thelionsgame,9
139768,44566,thickerthanwater,7
139769,44566,thickerthanwater,7
139770,44566,midnight,8
139771,5499,dirtywork,10
139772,5499,theconspiracyclub,10
139773,5499,thelastjuror,10
139774,5499,offthechartanovel,10
139775,5499,fearitselfafearlessjonesnovel,10
139776,5499,samsletterstojennifer,10
139777,5499,samsletterstojennifer,10
139778,5499,oddthomas,10
139779,5499,firstdegree,10
139780,28454,nightshade,7
139782,28454,fatherandson,6
139783,28454,donoharm,8
139785,28454,conspiracyindeath,8
139786,28454,theworstcasescenariosurvivalhandbookholidays,7
139788,209657,villaincognito,8
139790,136735,therapy,4
139791,136735,benjaminfranklin,1
139792,136735,harkanovelofthe87thprecinctmcbained,7
139793,136735,thezenoforganizing,2
139795,153174,anisolatedincident,9
139796,153174,bloodwilltell,8
139797,153174,adillyofadeath,7
139798,153174,wildlife,8
139799,153174,wildlife,8
139800,16835,bloodsuckingfiendsalovestory,8
139801,16835,theelfstonesofshannara,7
139804,16835,thetunafishgourmet,3
139807,28451,daringtodream,6
139808,30120,privatescreening,8
139809,30120,criminaljustice,7
139810,44295,frompottersfield,9
139813,103955,thepictureofdoriangray,10
139815,104053,missingpieces,6
139816,124989,hotice,10
139817,124989,temptation,10
139820,124989,skindeep,10
139821,124989,skindeep,10
139823,124989,untamed,10
139825,171082,rebellion,9
139826,171082,hurricanebay,10
139827,171082,homeland,10
139828,171082,lettinggo,7
139829,171082,onfire,9
139830,273113,safeharbor,5
139831,273113,forgiving,5
139832,273113,whitneymylove,5
139833,273113,risingtides,5
139834,273113,thenotebook,5
139835,273113,thewedding,5
139836,273113,thencameheaven,5
139837,273113,hotice,5
139838,273113,trueblue,5
139839,273113,theprize,5
139840,273113,castles,5
139841,273113,separatebeds,5
139842,273113,bittersweet,5
139843,273113,bittersweet,5
139844,273113,therescue,5
139845,273113,awalktoremember,5
139846,273113,sweetnothings,5
139847,273113,carolinamoon,5
139848,273113,rebellion,5
139849,273113,twiceloved,5
139850,273113,novemberoftheheart,5
139851,273113,threefates,5
139852,273113,hiddenriches,5
139853,273113,dreamcountry,5
139854,273113,midnightbayou,5
139855,273113,thegamble,5
139856,273113,genuinelies,5
139857,273113,divineevil,5
139858,273113,summerlight,5
139859,273113,thegift,5
139860,273113,daringtodream,5
139861,273113,skindeep,5
139862,273113,skindeep,5
139863,273113,savinggrace,5
139864,273113,savinggrace,5
139865,273113,dangerous,5
139866,273113,hummingbird,5
139867,273113,fancypants,5
139868,273113,guardianangel,5
139869,273113,babylove,5
139870,273113,mercy,5
139871,273113,damage,5
139872,273113,untamed,5
139873,8695,earlyautumn,9
139878,8695,theevidenceexposed,9
139880,8695,chance,7
139881,8695,ceremony,8
139882,8695,palekingsandprinces,8
139883,38217,earlyautumn,7
139885,61878,therescue,5
139886,61878,bonecold,5
139888,79215,earlyautumn,10
139889,79215,thecatcherintherye,10
139890,79215,thelittleprince,10
139891,79215,thelittleprince,10
139892,79215,adeathinvienna,8
139893,79215,theblackecho,10
139895,79215,eureka,6
139897,79215,positivelyfifthstreetmurdererscheetahsandbinionsworldseriesofpoker,9
139898,79215,theblackbook,10
139907,264411,earlyautumn,9
139909,264411,stardust,9
139911,216773,venus,7
139912,216773,eastofdesolation,7
139913,276369,allouryesterdays,5
139914,276369,blacknotice,5
139916,276369,sphere,5
139918,276369,thehuntforredoctober,5
139920,276369,diplomaticimmunity,5
139922,158606,anisolatedincident,3
139923,158606,thecassandracompactacovertonenovel,9
139924,158606,fletch,10
139925,158606,redstormrising,7
139927,158606,taipan,8
139928,158606,taipan,8
139929,158606,jurassicpark,9
139930,158606,thewailingwind,7
139931,158606,cominghome,3
139932,158606,texas,5
139935,158606,atreegrowsinbrooklyn,8
139936,158606,amarriagemadeinheavenortootiredforanaffair,5
139937,158606,ontheroadwithcharleskuralt,5
139938,158606,newcompletedoityourselfmanual,5
139939,158606,solo,8
139940,158606,thecaseofthelazylover,6
139941,158606,anotherfieldguidetolittleknownandseldomseenbirdsofnorthamerica,2
139942,245867,anisolatedincident,8
139943,245867,theswitch,8
139944,245867,firstoffense,5
139948,250080,motherofpearl,9
139949,20768,oisforoutlaw,9
139953,31094,isakdinesenthelifeofastoryteller,8
139954,31094,bluehighwaysajourneyintoamerica,7
139955,31094,bluehighwaysajourneyintoamerica,7
139956,31094,catseye,7
139957,31094,thecrownofcolumbus,6
139959,31094,galapagos,8
139960,31094,bodyandsoul,6
139962,31094,thesiberians,9
139964,69967,airframe,8
139966,69967,allthingsarelights,6
139967,69967,anintimatehistoryofhumanity,5
139968,79266,theplayboy,9
139969,79266,summerisland,8
139970,79266,perfect,10
139971,79266,ghostmoon,5
139972,79266,scroogeworespurs,7
139973,79266,psiloveyou,8
139974,79266,thesenatorswife,9
139975,79266,rememberwhen,8
139977,79266,darkofthemoon,8
139978,79266,amandarose,9
139981,79266,fancypants,9
139982,79266,themidnightbeforechristmas,7
139983,79266,thesweetestthing,9
139984,79266,shadowandsilk,9
139989,103624,featherboy,8
139990,103624,arumorofdragonsdragonsofautumntwilightvol1dragonlancechroniclespart1,5
139992,123744,dawncutler,6
139996,123744,theeleventhplague,8
139999,123744,blackboy,10
140001,123744,chickensoupforthecouplessoulchickensoupforthesoul,5
140003,142134,thepoisonwoodbible,9
140005,142134,jurassicpark,8
140006,142134,intheheartoftheseathetragedyofthewhaleshipessex,9
140007,142134,intheheartoftheseathetragedyofthewhaleshipessex,9
140008,142134,galileosdaughterahistoricalmemoirofsciencefaithandlove,9
140009,142134,redstormrising,7
140012,153105,breakin,8
140014,165316,littlemythmarker,5
140015,165316,carelesswhispers,6
140016,173828,lonesomedove,9
140024,185254,midnightbayou,10
140028,185254,thedeathofinnocencetheuntoldstoryofjonbenetsmurderandhowitsexploitationcompromisedthepursuitoftruth,8
140030,187607,thebeantrees,9
140033,191716,amysansweringmachinemessagesfrommom,6
140035,191716,easytokill,6
140038,191716,andladiesoftheclub,8
140039,191716,paradisescrewedselectedcolumnsofcarlhiaasen,6
140041,191716,murderonthelinks,9
140042,191716,dontcryformehotpastramiarubytherabbiswifemysteryrubytherabbiswifemysteries,7
140043,191716,towardszero,8
140046,204117,childrenofcain,9
140047,208683,oisforoutlaw,5
140049,217056,bridgetjonessdiary,8
140050,217056,bridgetjonestheedgeofreason,8
140054,217056,causeceleb,8
140057,217056,cubalibre,9
140058,217056,10stepsinwritingtheresearchpaper,5
140059,227054,hideandseek,7
140061,233430,longitudesandattitudesexploringtheworldafterseptember11,5
140063,233430,aftermath,8
140064,233430,nostradamusatemyhamster,9
140065,233430,fullspectrum3,7
140067,238849,50simplethingsyoucandotosavetheearth,10
140069,238849,midnightbayou,8
140072,238849,firstdonoharm,9
140074,174601,improperenglish,3
140100,8937,angelasashesamemoir,10
140101,8937,motherofpearl,7
140103,8937,temptation,10
140105,8937,dropcity,8
140106,8937,maryandoneil,7
140107,8937,rulesforroommatestheultimateguidetoreclaimingyourspaceandyoursanity,10
140108,8937,shelovesmenot,8
140110,18038,goethesfaust,8
140111,18038,infantesinferno,5
140112,18038,therepublicofplato,8
140120,50748,thetwowitnessesandthereligioncoverup,7
140123,88686,thedanceofangerawomansguidetochangingthepatternsofintimaterelationships,5
140126,103251,cybernationtomclancysnetforceno6,8
140127,103251,bluegatefields,6
140128,103251,prodigy,3
140129,113661,thestonediaries,10
140131,113661,grace,10
140132,117318,theredtentbestsellingbacklist,5
140133,120873,awalktoremember,5
140134,120873,rivercrossmyheart,7
140135,120873,thefouragreementscompanionbookusingthefouragreementstomasterthedreamofyourlife,10
140137,120873,theloststeps,9
140138,141805,frompottersfield,8
140139,141805,thealibi,5
140141,141805,obstructionofjustice,5
140144,147900,protectinghisownharlequinintrigue562,9
140145,147900,mysideofthemountain,9
140151,147900,supermeroadtowritingmile1acreativestart,10
140153,166287,wishyouwell,7
140155,166287,dearrebeccawinterishere,10
140156,174848,smillassenseofsnow,9
140157,174848,smillassenseofsnow,9
140159,174848,cradleandall,7
140160,174848,daysofdrums,8
140161,174848,awakenings,10
140163,174848,einsteinforbeginners,9
140165,174848,missmannersguidetoexcruciatinglycorrectbehavior,8
140166,174848,theinvisiblepartnershowthemaleandfemaleineachofusaffectsourrelationships,8
140169,174848,anaturalhistoryoflove,9
140173,184148,ladieswithoptions,10
140174,184148,stillwaters,8
140177,193428,theworstdayofmylifesofar,6
140181,243492,thestonediaries,6
140183,244588,dancewithme,6
140190,267292,blacknotice,9
140191,267292,theskyisfalling,3
140199,7056,oisforoutlaw,5
140201,7056,bunniculaarabbittaleofmystery,7
140202,20319,anotherlife,10
140203,22463,airframe,6
140205,45064,thecryingchild,5
140206,45064,someoneinthehouse,5
140207,45064,stormwarning,5
140211,45064,nightvision,5
140212,45064,possession,5
140213,45064,theredlamp,4
140214,52616,whenthewindblows,10
140216,86817,bitterharvest,9
140218,91816,stealaway,8
140219,98322,causeofdeath,7
140221,98322,annodracula,7
140226,98322,moreworkfortheundertaker,6
140227,98322,whereoldboneslie,6
140228,98322,personaldarknessbloodoperasequencebook2,7
140229,98322,admittomurder,8
140233,125918,longaftermidnight,7
140235,135043,thejury,10
140237,135043,theprometheusdeception,10
140238,135043,thejansondirective,10
140239,135043,rainbowsix,8
140240,135043,littleboyblue,8
140242,135766,silhouettechristmasstories1991,5
140243,138193,deadrun,5
140244,138193,thepracticeofthepresenceofgod,8
140245,138193,thepracticeofthepresenceofgod,8
140246,138193,fallfromgrace,8
140247,138193,theseatofthesoul,2
140250,142212,edgeofdanger,5
140308,163744,deadaim,6
140309,163744,easyprey,6
140316,212130,theservantsoftwilight,8
140320,82123,howgreenwasmyvalley,10
140325,82123,dinkyhockershootssmack,7
140329,150878,lambthegospelaccordingtobiffchristschildhoodpal,6
140330,161467,nosafeplace,9
140332,161467,rosesarered,9
140333,161467,tisamemoir,9
140335,161467,whenthewindblows,7
140337,161467,thelist,9
140340,161467,thehearing,9
140341,161467,seehowtheyrun,8
140342,196738,nosafeplace,9
140344,196738,allthingswiseandwonderful,7
140348,196738,asimpleplan,9
140349,196738,sphere,7
140351,196738,thekeytorebecca,9
140352,196738,midnight,8
140357,196738,thesandsoftime,6
140359,196738,theothersideofmidnight,7
140360,196738,theothersideofmidnight,7
140362,196738,thejansondirective,8
140363,196738,thethirdtwin,9
140365,196738,skintight,9
140366,196738,thebourneidentity,10
140367,196738,eyesofachild,10
140369,196738,striptease,8
140370,196738,spycatcher,7
140371,196738,spycatcher,7
140372,196738,bloodline,8
140373,196738,vortex,9
140374,196738,polarstar,7
140375,196738,angelofdeath,7
140376,196738,huntersmoon,7
140379,196738,cyclops,5
140380,196738,theintruders,8
140382,196738,foundationandearth,10
140383,196738,thedeception,6
140384,196738,pointofimpact,10
140386,196738,ondangerousground,8
140388,196738,patternrecognition,6
140391,196738,rage,8
140396,240918,fatalcure,8
140406,250506,hornetsnest,7
140407,250506,causeofdeath,8
140409,273857,onehundredyearsofsolitude,8
140410,273857,onehundredyearsofsolitude,8
140413,42352,lakewobegonsummer1956,5
140414,42352,thenameabovethetitleanautobiography,7
140416,148365,talesfromtheleftcoasttruestoriesofhollywoodstarsandtheiroutrageouspolitics,7
140418,165840,10000dreamsinterpretedadictionaryofdreams,4
140422,234614,blush,7
140423,234614,hiddenriches,8
140424,234614,thelastvalentine,5
140425,234614,doubleimage,9
140428,267282,powderandpatch,8
140429,267282,wiccaaguideforthesolitarypractitioner,8
140432,267282,paintedponies,10
140433,267282,zerohourcrisisintime,9
140434,272395,bitterharvest,9
140436,272395,therighthandofevil,9
140437,272395,janeeyrepenguinclassics,8
140438,272395,sightings,9
140440,50832,thechristmasletters,8
140444,111468,thelastjuror,9
140446,137620,girlwithapearlearring,5
140449,167722,medicinewoman,5
140450,167722,crystalwomanthesistersofthedreamtime,5
140456,134224,breachofpromise,7
140459,46892,eatersofthedead,5
140460,46892,theandromedastrain,5
140461,46892,thelostworld,5
140462,46892,jurassicpark,5
140463,46892,withoutremorse,5
140464,46892,thewishsongofshannara,5
140465,46892,eyesofachild,5
140466,46892,theangelofdarkness,6
140467,46892,poland,5
140468,46892,timeenoughforlove,5
140469,46892,mylife,5
140470,46892,fightinginhellthegermanordealontheeasternfront,5
140472,121251,1984,10
140475,121251,jurassicpark,7
140480,121251,upsettingthebalanceworldwarseriesvolume3,7
140490,121251,theheartofagoof,7
140492,121251,theglobalinternettrustregister1999edition,6
140493,121251,esperantoteachyourself,8
140499,191875,chances,7
140500,191875,empress,8
140505,277168,burning,6
140507,45911,lifesupport,7
140512,154075,carolinamoon,8
140513,171097,jitterbugperfume,8
140514,178079,deadrun,10
140516,178079,thewailingwind,10
140518,178079,midnight,10
140519,178079,simpleabundancejournalofgratitude,10
140522,214583,pointoforigin,9
140523,214583,pointoforigin,9
140527,214583,awakenings,9
140534,101910,bravenewworld,10
140538,122045,catsincyberspace,8
140540,122045,billy,8
140541,122045,missgarnetsangel,7
140548,126585,withoutremorse,8
140553,155989,dreamcatcher,5
140554,155989,dreamcatcher,5
140556,223454,catseye,10
140560,2255,blacknotice,7
140561,3371,blacknotice,8
140573,3371,lightapennycandle,10
140580,3371,mistyofchincoteague,10
140582,3371,ruminationsoncollegelife,8
140589,22200,playingfortheashes,6
140596,22200,onetwowhatdiddaddydoejpughmysteries,7
140597,22200,ella,9
140600,24778,loveamongthebutterfliesthetravelsandadventuresofavictorianlady,7
140601,24778,theodyssey,9
140603,26611,blacknotice,7
140605,26611,thereader,4
140607,26611,icysparks,6
140608,26611,wewerethemulvaneys,7
140611,26611,hula,3
140612,26611,bodiesandsouls,6
140613,31144,blacknotice,7
140614,31144,montana,9
140615,32083,blacknotice,7
140616,35865,blacknotice,9
140617,35865,bythelightofthemoon,4
140618,35865,thesearch,6
140620,35922,thefirsthorseman,6
140621,35922,thecontrolofnature,9
140623,35922,thesongofrolandpenguinclassics,7
140624,39087,blacknotice,9
140625,39087,postcardsfromtheedge,8
140626,42762,blacknotice,10
140627,42762,thereturnofthevampirepoint,5
140628,43417,blacknotice,7
140629,54634,blacknotice,7
140630,61409,blacknotice,8
140632,63775,blacknotice,9
140633,64449,blacknotice,9
140634,64449,pointoforigin,9
140635,64449,pointoforigin,9
140636,64449,thebestlaidplans,9
140637,64449,thesafehouse,8
140640,65191,cosm,9
140642,65191,metaphase,9
140643,66953,blacknotice,7
140644,66953,pointoforigin,8
140645,66953,pointoforigin,8
140646,66953,likewaterforchocolateanovelinmonthlyinstallmentswithrecipesromancesandhomeremedies,8
140647,66953,likewaterforchocolateanovelinmonthlyinstallmentswithrecipesromancesandhomeremedies,8
140649,67034,daddyslittlegirl,8
140661,67034,journey,8
140675,70065,blacknotice,7
140679,70065,hornetsnest,7
140682,70065,thesmokejumper,4
140683,70065,theandromedastrain,6
140684,70065,weepnomoremylady,2
140690,70065,therewillbewolves,8
140712,70564,blacknotice,8
140717,70564,floodtide,8
140719,70564,thegeneralsdaughter,8
140722,70564,spencerville,7
140726,71174,blacknotice,8
140729,94543,blacknotice,9
140735,105771,blacknotice,9
140736,105771,bridgetjonestheedgeofreason,10
140737,105771,bridgetjonessdiary,10
140738,111586,blacknotice,10
140739,114439,blacknotice,8
140740,115503,blacknotice,7
140742,115503,pointoforigin,10
140743,115503,pointoforigin,10
140744,115503,southerncross,7
140748,115503,hornetsnest,6
140750,115503,howtosurvivethelossofalove,10
140752,116501,blacknotice,6
140753,124207,blacknotice,8
140754,124207,postmortem,8
140755,124207,fatalcure,8
140759,135959,longaftermidnight,8
140761,135959,whenthewindblows,9
140762,150350,blacknotice,8
140763,150350,hornetsnest,9
140765,150350,eastofeden,9
140766,150350,eastofeden,9
140767,163249,blacknotice,9
140768,163249,vanished,7
140776,174911,thestreetlawyer,9
140777,178035,blacknotice,8
140778,178035,1sttodieanovel,7
140779,178035,causeofdeath,8
140780,178035,holdthedream,8
140781,178035,thedaughtersofcain,5
140782,178035,thecradlewillfall,8
140783,178035,startingover,8
140784,178035,thetreeofhands,7
140785,186837,blacknotice,9
140786,186837,revivingopheliasavingtheselvesofadolescentgirlsballantinereaderscircle,10
140787,186837,thepelicanbrief,10
140791,186837,horseheaven,5
140792,186837,allquietonthewesternfront,10
140793,186837,beetqueen,10
140794,186837,highonstressawomansguidetooptimizingthestressinherlife,10
140795,194205,blacknotice,8
140796,194205,catandmouse,8
140797,194205,catandmouse,8
140800,194717,blacknotice,10
140801,203161,blacknotice,8
140802,203161,congo,7
140803,203161,thelostworld,9
140804,203161,interviewwiththevampire,10
140806,203161,contact,10
140807,203161,angelasashesamemoir,9
140808,203161,jonathanlivingstonseagullastory,10
140811,206755,thehuntforredoctober,4
140812,206755,thelastsanctuary,2
140818,213839,blacknotice,7
140821,213839,whispers,9
140822,213839,momentoftruth,6
140823,214212,blacknotice,8
140824,215100,blacknotice,7
140829,223892,risingtides,3
140830,223892,beautifuldreamer,3
140831,223892,echoes,5
140835,223892,floridastraitsanovel,5
140837,229922,blacknotice,10
140838,229922,mortalfear,10
140839,232392,blacknotice,6
140841,232688,confessionsofanenglishopiumeater,7
140846,237339,blacknotice,4
140854,242999,roots,10
140855,242999,roots,10
140857,242999,adolfhitler,5
140859,242999,howtoreadbetterandfaster,5
140861,242999,seeitandsayitinspanish,5
140862,242999,thenewworldorder,5
140864,242999,enjoyyourbible,5
140865,245215,blacknotice,8
140866,245215,tellmeyourdreams,5
140867,245215,vendettaluckysrevenge,4
140868,245215,thedogsofwar,5
140869,247444,blacknotice,7
140870,247444,tathammound,6
140873,262599,blacknotice,8
140874,276206,blacknotice,9
140876,276498,primesuspect,8
140877,276498,exposure,8
140878,276498,promisestokeep,6
140880,277922,thestreetlawyer,6
140881,277922,theswitch,7
140883,278333,thestreetlawyer,10
140884,51,thestreetlawyer,9
140887,735,thepenwythcurse,9
140889,735,charmingbilly,4
140890,735,thedevilsown,10
140891,1619,thestreetlawyer,9
140893,5331,trowelanderror,10
140894,5331,puckoon,7
140895,5331,adolfhitler,10
140900,7352,skymasters,6
140901,7352,nimitzclass,6
140902,7352,robertludlumstheparisoptionacovertonenovelacovertonenovel,5
140903,7352,thesearch,3
140905,7860,thepelicanbrief,8
140906,7860,theglasslake,8
140907,7860,theglasslake,8
140908,7860,jewel,7
140909,7860,novemberoftheheart,8
140910,17337,thestreetlawyer,10
140916,26416,chasethedawn,7
140917,32036,thestreetlawyer,6
140918,32036,therectorswife,5
140919,32036,earthlypossessions,5
140920,32524,thestreetlawyer,9
140924,41162,thestreetlawyer,8
140925,42372,thestreetlawyer,10
140931,50730,themidnightclub,9
140943,50730,therun,6
140949,50730,lostandfound,9
140950,50730,lostandfound,9
140955,50730,tripwire,4
140956,50730,extremejusticebenkincaidseriesno7,8
140960,50730,mrsmcgintysdead,5
140963,52328,thestreetlawyer,10
140968,59918,thestreetlawyer,8
140970,60229,thestreetlawyer,8
140972,62844,thestreetlawyer,7
140973,62844,girlwithapearlearring,8
140974,70666,thestreetlawyer,9
140976,70666,thecatcherintherye,9
140977,70666,thepelicanbrief,8
140978,70666,sphere,8
140979,70666,eatersofthedead,5
140980,70666,theandromedastrain,5
140981,70666,congo,6
140982,70666,airframe,5
140983,70666,thelostworld,6
140984,70666,thenotebook,5
140985,70666,midnight,8
140986,70666,hideaway,5
140987,70666,aseparatepeace,9
140988,70666,thenightroom,7
140989,70666,jurassicpark,7
140990,70666,annefrankthediaryofayounggirl,7
140991,70666,thechosen,6
